Image File,road,sidewalk,building,wall,fence,pole,light,sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motocycle,bicycle
33082.jpg,17.9,0.57,19.38,0,0.07,1.07,0.01,0.06,4.1,0.03,44.48,0.07,0.02,10.85,0,0,0,1.39,0.01
33083.jpg,16.63,6.29,6.05,0.01,0.51,1.21,0.02,0.04,15.36,1.48,49.29,0,0,2.81,0.02,0,0,0.18,0.09
33084.jpg,14.46,4.7,26.81,2.9,0.11,0.15,0.01,0.01,2.42,0.06,42.31,0.28,0,4.15,0,0,0,1.47,0.18
33085.jpg,7.88,3.32,50.4,0,0.01,0.33,0,0,0.11,0,27.38,0.24,0,9.84,0,0,0,0.2,0.28
33086.jpg,16.18,0.99,18.41,0.02,0.16,0.4,0,0,3.56,0,46.67,0.07,0.1,10.9,0,0,0,2.54,0
33087.jpg,17.9,0.57,19.38,0,0.07,1.07,0.01,0.06,4.1,0.03,44.48,0.07,0.02,10.85,0,0,0,1.39,0.01
33088.jpg,6.87,0.91,5.06,1.82,0,0.13,0,0,58.87,2.37,9.17,0,0,14.14,0,0,0,0.65,0
33089.jpg,18.77,6.79,6.68,6.85,0.46,1.84,0,0.1,10.3,0.54,45.57,0.03,0,1.98,0,0,0,0.07,0.02
3308.jpg,23.99,0.05,12.51,0.03,0.43,0.07,0,0.01,17.18,4.48,38.11,0,0,3.05,0,0,0,0.05,0.04
33090.jpg,23.98,1.03,15.87,0,0,1.04,0.01,0.06,1.88,0.19,48.81,0.4,0.02,4.27,0.13,0,0,2.18,0.14
33091.jpg,14.74,3.68,23.95,2.14,0.42,0.43,0,0.3,1.84,0.48,42.61,0.3,0.12,4.98,0.56,0.01,0,3.28,0.15
33092.jpg,14.61,0.39,29.88,0,0,0.12,0,0,0.58,0.01,37.98,0,0,16.23,0,0,0,0.11,0.09
33093.jpg,20.68,2.93,14.51,5.46,1.13,0.29,0,0.04,3.94,0.52,45.77,0.01,0,4.61,0,0,0,0,0.11
33094.jpg,18.77,6.79,6.68,6.85,0.46,1.84,0,0.1,10.3,0.54,45.57,0.03,0,1.98,0,0,0,0.07,0.02
33095.jpg,23.98,1.03,15.87,0,0,1.04,0.01,0.06,1.88,0.19,48.81,0.4,0.02,4.27,0.13,0,0,2.18,0.14
33096.jpg,16.6,0.36,11.61,0.81,0.6,0.38,0,0.18,4.03,0,48.94,0.32,0,15.3,0.86,0,0,0,0.01
33097.jpg,23.82,0.57,6.39,0.96,0.01,0.06,0,0,5.17,3.97,55.13,0.11,0,3.07,0.15,0,0,0.6,0
33098.jpg,28.17,1.59,4.74,0,2.35,0.19,0,0.04,6.12,0.58,52.95,0.01,0.2,1.84,0,0,0,1.22,0
33099.jpg,22.65,3.07,7.82,0.03,0.12,0.48,0,0.01,8.19,1.33,50.93,0.01,0,4.62,0,0,0,0.67,0.05
3309.jpg,23.99,0.05,12.51,0.03,0.43,0.07,0,0.01,17.18,4.48,38.11,0,0,3.05,0,0,0,0.05,0.04
330.jpg,18.34,6.08,16.73,1.66,5.97,0.65,0,0.07,1.85,0.17,48.17,0.02,0,0.28,0,0,0,0,0.02
33100.jpg,25.37,0.39,7.12,0.03,0.22,0.32,0,0,7.1,2.23,51.4,0.04,0.03,5.15,0,0,0,0.59,0
33101.jpg,23.44,1.4,9.66,0.21,0.12,0.5,0,0.02,6.53,3.2,48.25,0,0.01,5.76,0.76,0,0,0.14,0
33102.jpg,26.56,0.97,6.89,0.05,0.26,0.37,0,0.01,3.28,3.28,54.97,0,0.03,2.06,0.57,0,0,0.64,0.06
33103.jpg,21.71,1.68,5.79,0,0.17,0.27,0,0.08,6.38,2.84,54.84,0.09,0.02,5.23,0,0,0,0.88,0.02
33104.jpg,22.57,0.63,6.77,0.37,0.6,0.57,0,0.15,5.43,2.81,52.8,0,0.02,4.71,0,0.01,0,2.54,0.02
33105.jpg,23.18,1.98,7.31,0.03,0.09,0.28,0,0.07,8.22,4.03,53.5,0,0.07,0.63,0,0,0,0.6,0.02
33106.jpg,23.82,0.57,6.39,0.96,0.01,0.06,0,0,5.17,3.97,55.13,0.11,0,3.07,0.15,0,0,0.6,0
33107.jpg,23.82,0.57,6.39,0.96,0.01,0.06,0,0,5.17,3.97,55.13,0.11,0,3.07,0.15,0,0,0.6,0
33108.jpg,25.01,0.59,8.12,0.14,0.02,0.32,0,0.02,8.28,3.51,51.56,0,0.12,1.67,0,0,0,0.65,0.01
33109.jpg,25.18,1.89,11.62,0.39,0.48,0.16,0,0,6.9,5.19,47.8,0,0,0.34,0,0,0,0.05,0
3310.jpg,23.99,0.05,12.51,0.03,0.43,0.07,0,0.01,17.18,4.48,38.11,0,0,3.05,0,0,0,0.05,0.04
33110.jpg,24.48,0.56,14.27,0,0.46,0.24,0,0,2.58,7.32,48.11,0.01,0,1.93,0,0,0,0.02,0.02
33111.jpg,23.13,1.39,8.28,0.19,0.32,0.13,0,0.13,8.83,3.94,53.23,0,0.07,0.23,0,0,0,0.11,0.02
33112.jpg,21.98,0.53,7.89,0.01,2.31,0.05,0,0.01,5.68,8.03,51.49,0,0,1.99,0,0,0,0.03,0
33113.jpg,23.82,0.57,6.39,0.96,0.01,0.06,0,0,5.17,3.97,55.13,0.11,0,3.07,0.15,0,0,0.6,0
33114.jpg,6.87,0.91,5.06,1.82,0,0.13,0,0,58.87,2.37,9.17,0,0,14.14,0,0,0,0.65,0
33115.jpg,5.56,4.91,0.06,1.45,0,0.35,0,0.08,31.5,1.43,43.64,0,0.04,10.88,0,0,0,0.09,0.01
33116.jpg,12.86,1.01,0.63,0.09,0.48,0.34,0,0,17.17,8.06,52.55,0,0,6.41,0,0,0,0.4,0
33117.jpg,15.87,4.22,1.83,1.67,3.86,1.02,0.01,0,6.9,5.05,57.93,0.2,0,0.93,0,0,0,0.39,0.12
33118.jpg,23.63,0.36,1.85,9.24,0.48,0.2,0,0,4.48,1.02,57.96,0,0,0.28,0,0,0,0.3,0.19
33119.jpg,26.19,0.21,1.44,1.01,0.89,0.27,0,0,6.48,4.32,57.88,0,0.18,0.41,0,0,0,0.37,0.32
3311.jpg,23.99,0.05,12.51,0.03,0.43,0.07,0,0.01,17.18,4.48,38.11,0,0,3.05,0,0,0,0.05,0.04
33120.jpg,25.01,0.59,8.12,0.14,0.02,0.32,0,0.02,8.28,3.51,51.56,0,0.12,1.67,0,0,0,0.65,0.01
33121.jpg,21.16,1.63,1.91,1.92,0.27,0.38,0.01,0,13.95,5.65,51.61,0,0,0.73,0,0,0,0.59,0.2
33122.jpg,21.41,0.9,1.8,2.3,0.27,0.24,0,0,11.68,6.69,51.66,0,0.01,2.81,0,0,0,0.23,0
33123.jpg,24.93,1.1,1.44,1.36,0.07,0.58,0,0,7.45,5.69,56.5,0,0.06,0.51,0,0,0,0.3,0
33124.jpg,26.19,0.21,1.44,1.01,0.89,0.27,0,0,6.48,4.32,57.88,0,0.18,0.41,0,0,0,0.37,0.32
33125.jpg,25.01,0.59,8.12,0.14,0.02,0.32,0,0.02,8.28,3.51,51.56,0,0.12,1.67,0,0,0,0.65,0.01
33126.jpg,6.87,0.91,5.06,1.82,0,0.13,0,0,58.87,2.37,9.17,0,0,14.14,0,0,0,0.65,0
33127.jpg,6.87,0.91,5.06,1.82,0,0.13,0,0,58.87,2.37,9.17,0,0,14.14,0,0,0,0.65,0
33128.jpg,21,3.24,1.4,0.34,8.05,0.08,0,0,4.41,0.46,58.98,0.05,0,1.53,0,0.08,0,0.37,0.02
33129.jpg,19.53,0.22,9.23,0.57,1.66,0.43,0,0,4.39,0.28,52.99,0,0,9.56,0,0,0,1.1,0.05
3312.jpg,17.17,0.85,1.51,0,0,0.1,0,0,35.09,2.88,39.38,0.01,0,3,0,0,0,0,0
33130.jpg,26.59,0.83,9.03,0.52,1.67,0.36,0,0.02,5.15,0.06,50.79,0.02,0.03,4.27,0,0,0,0.35,0.32
33131.jpg,26.59,0.83,9.03,0.52,1.67,0.36,0,0.02,5.15,0.06,50.79,0.02,0.03,4.27,0,0,0,0.35,0.32
33132.jpg,31.19,1.55,0.14,0.3,0.51,0.47,0.01,0.03,8.9,1.33,55.39,0,0,0.19,0.01,0,0,0,0
33133.jpg,26.22,3.67,0.6,0.13,0.33,0.25,0,0,13.94,0.31,52.91,0,0,0.98,0,0,0,0.66,0
33134.jpg,23.07,1.06,1.3,0.06,2.14,1.41,0,0,19.19,5.03,46.35,0.01,0,0.17,0,0,0,0.16,0.03
33135.jpg,26.59,0.83,9.03,0.52,1.67,0.36,0,0.02,5.15,0.06,50.79,0.02,0.03,4.27,0,0,0,0.35,0.32
33136.jpg,18.76,2.54,9.59,0.03,0.04,0.05,0,0.08,20.62,4.5,42.45,0,0,1.3,0,0,0,0.01,0.05
33137.jpg,21.76,0.78,11.81,0.29,2.25,0.03,0,0.42,13.17,1.81,45.46,0.22,0,1.95,0,0,0,0.02,0.01
33138.jpg,27.94,0.52,4.39,0.1,0.95,0.13,0,0.01,10.99,1.72,50.85,0.06,0,2.3,0,0,0,0.03,0
33139.jpg,31.19,1.55,0.14,0.3,0.51,0.47,0.01,0.03,8.9,1.33,55.39,0,0,0.19,0.01,0,0,0,0
3313.jpg,16.9,3.21,7.47,0.02,0.02,0.02,0,0,19.37,1.91,46.68,0.23,0,4.1,0,0,0,0,0.07
33140.jpg,26.22,3.67,0.6,0.13,0.33,0.25,0,0,13.94,0.31,52.91,0,0,0.98,0,0,0,0.66,0
33141.jpg,28.8,1.25,0.89,0.14,2.93,0.15,0,0,16.2,2.86,46.57,0.03,0,0.15,0,0,0,0.02,0
33142.jpg,29.65,0.94,0.57,0.04,1.09,0.31,0.01,0.01,12.31,3.08,51.8,0,0,0.15,0,0,0,0.05,0
33143.jpg,29.67,0.81,0.34,0.06,1.92,0.21,0.01,0.05,9.4,3,54.3,0,0,0.2,0,0,0,0.01,0
33144.jpg,29.87,0.62,0.17,0.01,1.25,0.32,0,0.09,11.82,2.14,53.07,0,0.01,0.61,0,0,0,0.02,0
33145.jpg,29.7,0.69,0.25,0.02,1.11,0.19,0,0,10.61,3.39,52.97,0,0,0.93,0,0,0,0.01,0.13
33146.jpg,28.93,0.86,0.54,0,1.35,0.51,0.02,0,15.24,3.21,48.32,0,0.07,0.64,0,0,0,0.15,0.15
33147.jpg,29.15,0.82,0.51,0,1,0.47,0.01,0,13.09,2.9,51.12,0,0,0.9,0,0,0,0.03,0
33148.jpg,26.33,1.78,1.45,0.01,1.07,0.54,0,0.01,9.42,2.06,52.86,0,0,4.34,0.01,0,0,0.08,0.04
33149.jpg,29.66,1,0.7,0.08,1.55,0.44,0.01,0,13.52,2.55,49.72,0,0,0.76,0,0,0,0.01,0.01
3314.jpg,18.09,2.53,3.68,0.36,0.93,0.55,0.01,0.01,15.83,2.03,52.38,0,0,3.49,0,0,0,0.11,0
33150.jpg,29.96,0.8,1.18,0.05,0.46,0.52,0.02,0,9.92,3.12,52.45,0,0,1.41,0.01,0.05,0,0.02,0.02
33151.jpg,29.92,0.53,1.21,0,0.03,0.42,0.01,0.01,13.6,3.64,49.25,0.01,0,1.18,0.16,0,0,0.01,0
33152.jpg,29.05,0.88,0.65,0.13,0.45,0.33,0,0,19.5,3.4,44.92,0,0.15,0.28,0,0,0,0.21,0.03
33153.jpg,27.94,0.52,4.39,0.1,0.95,0.13,0,0.01,10.99,1.72,50.85,0.06,0,2.3,0,0,0,0.03,0
33154.jpg,30.49,0.71,1.33,0.91,0.05,0.48,0,0.02,13.68,2.88,48.37,0.01,0,1.07,0,0,0,0.02,0
33155.jpg,32.37,1.03,1.41,0.01,1.11,0.86,0.01,0.64,6.22,0.58,54.95,0,0,0.77,0,0.01,0,0.01,0.03
33156.jpg,32.76,1.17,1.05,0.16,1.64,0.26,0.01,0,5.3,0.67,56.24,0,0,0.7,0,0,0,0.02,0
33157.jpg,29.86,0.97,0.47,0.04,1.14,0.61,0,0,13.42,3.25,49.6,0,0,0.62,0,0,0,0.01,0
33158.jpg,27.94,0.52,4.39,0.1,0.95,0.13,0,0.01,10.99,1.72,50.85,0.06,0,2.3,0,0,0,0.03,0
33159.jpg,27.94,0.52,4.39,0.1,0.95,0.13,0,0.01,10.99,1.72,50.85,0.06,0,2.3,0,0,0,0.03,0
3315.jpg,27,1.98,3.93,0.19,0.05,0.56,0.01,0.04,12.36,1.45,51.35,0,0,1.08,0,0,0,0,0
33160.jpg,21.7,0.1,13.41,0,0,0.07,0,0,22.95,3.24,37.35,0,0,1.17,0,0,0,0.01,0
33161.jpg,18.76,2.54,9.59,0.03,0.04,0.05,0,0.08,20.62,4.5,42.45,0,0,1.3,0,0,0,0.01,0.05
33162.jpg,18.76,2.54,9.59,0.03,0.04,0.05,0,0.08,20.62,4.5,42.45,0,0,1.3,0,0,0,0.01,0.05
33163.jpg,17.43,2.67,19.16,0.01,0.17,0.38,0,0.03,20.34,5.37,32.09,0.02,0.01,2.29,0,0,0,0.02,0.02
33164.jpg,17.5,0.08,14.73,0,0,0.15,0,0,18.36,9.13,37.12,0.05,0,2.88,0,0,0,0,0
33165.jpg,18.2,2.68,9.56,0,0.06,0.06,0,0,23.32,5.33,38.87,0,0,1.91,0,0,0,0,0
33166.jpg,17.58,0.59,19.4,0,0.01,0.13,0,0,17.28,10.58,32.8,0,0,1.61,0,0,0,0,0
33167.jpg,18.4,0.77,20.01,0,0.01,0.18,0,0,19.53,5.05,30.82,0,0,5.21,0,0,0,0,0
33168.jpg,18.95,1.69,19.33,0,0.01,0.04,0,0,18.68,3.18,34.49,0,0,3.64,0,0,0,0,0
33169.jpg,18.76,2.54,9.59,0.03,0.04,0.05,0,0.08,20.62,4.5,42.45,0,0,1.3,0,0,0,0.01,0.05
3316.jpg,19,0.03,2.42,0.12,0.01,0.89,0.06,0.12,18.91,4.6,51.99,0.02,0,1.74,0,0,0,0.09,0
33170.jpg,16.86,0.02,15.4,0,0.06,0.06,0,0,26.34,2.05,38.09,0,0,1.11,0,0,0,0,0
33171.jpg,21.7,0.1,13.41,0,0,0.07,0,0,22.95,3.24,37.35,0,0,1.17,0,0,0,0.01,0
33172.jpg,17.43,2.67,19.16,0.01,0.17,0.38,0,0.03,20.34,5.37,32.09,0.02,0.01,2.29,0,0,0,0.02,0.02
33173.jpg,13.99,2.63,26.34,0,0.01,0.28,0,0.07,16.73,6,30.52,0,0,3.42,0,0,0,0,0.01
33174.jpg,17.19,4.12,22.24,0,0.08,0.38,0,0.01,20.97,3.79,29.48,0.01,0.01,1.72,0,0,0,0,0.01
33175.jpg,16.77,5.62,26.09,0,0.02,0.25,0,0,15.51,3.86,30.29,0,0,1.58,0,0,0,0,0
33176.jpg,21.18,1.19,18.56,0,0.01,0.13,0,0,17.02,5.72,35.32,0.13,0,0.73,0,0,0,0,0.01
33177.jpg,21.7,0.1,13.41,0,0,0.07,0,0,22.95,3.24,37.35,0,0,1.17,0,0,0,0.01,0
33178.jpg,15.79,3.22,22.97,0.24,3.04,0.04,0,0,11.08,5.51,34.24,0,0,3.8,0,0,0,0.05,0.02
33179.jpg,16.55,0.45,22.51,0,0,0.04,0,0,13.52,4.43,33.38,0,0,9.12,0,0,0,0,0
3317.jpg,17.98,0.39,6,0.31,0.04,0.25,0,0.01,20.5,4.64,46.1,0,0.05,3.09,0,0,0,0.06,0.58
33180.jpg,17.43,2.67,19.16,0.01,0.17,0.38,0,0.03,20.34,5.37,32.09,0.02,0.01,2.29,0,0,0,0.02,0.02
33181.jpg,11.48,0.93,8.15,0.14,1.32,0.3,0.02,0.02,14.4,11.34,43.7,0,0,8.05,0,0,0,0.14,0
33182.jpg,14.1,0.69,5.88,0.51,1.25,0.08,0,0,18.42,12.47,41.97,0,0,4.52,0,0,0,0.13,0
33183.jpg,10.96,0.63,16.47,0,0.17,0.41,0.06,0,15.71,12.56,36.88,0.01,0,6.01,0,0,0,0.13,0
33184.jpg,11.04,1.43,6.04,0.45,1.27,0.2,0,0,17.67,13.06,43.22,0,0,5.54,0,0,0,0.09,0
33185.jpg,14.1,0.69,5.88,0.51,1.25,0.08,0,0,18.42,12.47,41.97,0,0,4.52,0,0,0,0.13,0
33186.jpg,10.52,2.33,5.69,1.12,2.56,0.12,0,0.01,25.71,10.97,38.44,0,0,2.54,0,0,0,0,0
33187.jpg,6.89,0.24,24.47,0.02,1.68,0.15,0,0.02,23.25,6.81,29.03,0,0,7.3,0,0,0,0.14,0
33188.jpg,7.88,0.49,7.65,0.45,0.96,0.1,0.01,0,25.39,10.06,37.36,0,0,9.62,0,0,0,0.01,0
33189.jpg,9.98,2.39,29.47,0.26,3.1,0.08,0.01,0,7.42,11.03,34.04,0.01,0,2.18,0,0,0,0.03,0
3318.jpg,5.01,4.67,8.27,0.73,0.01,0.55,0.02,0.04,29.63,2.28,45.67,0.16,0,2.9,0,0,0,0.02,0.04
33190.jpg,5.94,3.86,34.9,0.2,5.39,0.1,0,0.01,7.46,9.46,28.48,0.01,0,4.16,0,0,0,0.03,0
33191.jpg,8.23,3.41,33.78,0.06,3.35,0.13,0,0,6.95,11.69,29.14,0.05,0,3.21,0,0,0,0,0
33192.jpg,7.29,3.52,31.66,0.15,8.92,0.01,0,0,13.26,1.08,30.15,0,0,3.97,0,0,0,0,0
33193.jpg,9.49,0.25,32.47,0.12,4.82,0.09,0,0,6.44,9.63,30.19,0,0,6.47,0,0,0,0,0
33194.jpg,7.48,4.13,35.33,0.19,5.02,0.02,0,0,3.64,11.57,29.48,0.04,0,2.97,0,0,0,0.12,0
33195.jpg,8.65,1.08,11.81,1.86,5.05,0.66,0,0.07,8.51,14.04,43.93,0.22,0,3.77,0,0.03,0.07,0.19,0.06
33196.jpg,14.14,0.43,7.99,0.34,0.19,0.18,0,0,10.78,8.03,48.25,0.01,0,9.42,0,0,0,0.2,0.05
33197.jpg,10.34,1.76,7.46,0.21,2.18,0.2,0,0,16.12,11.47,42.56,0,0,7.47,0,0,0,0.22,0
33198.jpg,14.1,0.69,5.88,0.51,1.25,0.08,0,0,18.42,12.47,41.97,0,0,4.52,0,0,0,0.13,0
33199.jpg,4.08,2.39,32.33,0.12,0.4,0.03,0,0,10.92,5.07,34.26,0.01,0,10.37,0,0,0,0,0
3319.jpg,4.52,0.38,34.08,1.02,0,0.06,0.01,0.07,24.27,0.12,30.98,0.03,0.2,4.25,0,0,0,0,0.02
331.jpg,18.34,6.08,16.73,1.66,5.97,0.65,0,0.07,1.85,0.17,48.17,0.02,0,0.28,0,0,0,0,0.02
33200.jpg,10.52,2.33,5.69,1.12,2.56,0.12,0,0.01,25.71,10.97,38.44,0,0,2.54,0,0,0,0,0
33201.jpg,10.52,2.33,5.69,1.12,2.56,0.12,0,0.01,25.71,10.97,38.44,0,0,2.54,0,0,0,0,0
33202.jpg,10.52,2.33,5.69,1.12,2.56,0.12,0,0.01,25.71,10.97,38.44,0,0,2.54,0,0,0,0,0
33203.jpg,10.52,2.33,5.69,1.12,2.56,0.12,0,0.01,25.71,10.97,38.44,0,0,2.54,0,0,0,0,0
33204.jpg,13.31,10.24,4.09,2.22,3.96,0.06,0,0.16,17.33,1.3,45.06,0.17,0,1.8,0,0,0,0.12,0.2
33205.jpg,10.52,2.33,5.69,1.12,2.56,0.12,0,0.01,25.71,10.97,38.44,0,0,2.54,0,0,0,0,0
33206.jpg,4.08,2.39,32.33,0.12,0.4,0.03,0,0,10.92,5.07,34.26,0.01,0,10.37,0,0,0,0,0
33207.jpg,4.08,2.39,32.33,0.12,0.4,0.03,0,0,10.92,5.07,34.26,0.01,0,10.37,0,0,0,0,0
33208.jpg,4.08,2.39,32.33,0.12,0.4,0.03,0,0,10.92,5.07,34.26,0.01,0,10.37,0,0,0,0,0
33209.jpg,10.52,2.33,5.69,1.12,2.56,0.12,0,0.01,25.71,10.97,38.44,0,0,2.54,0,0,0,0,0
3320.jpg,1.69,0.33,20.88,3.87,2.64,0,0,0,29.13,4.25,32.13,0.05,0,5.02,0,0,0,0,0
33210.jpg,21.3,0.7,4.7,1.3,2.1,0.45,0,0.17,11.1,4.28,50.38,0.01,0.03,3.48,0,0,0,0,0
33211.jpg,30.49,0.71,1.33,0.91,0.05,0.48,0,0.02,13.68,2.88,48.37,0.01,0,1.07,0,0,0,0.02,0
33212.jpg,29.77,0.96,1.3,0.56,0.23,0.34,0,0,15.18,3.13,47.44,0,0.01,0.97,0,0,0,0.12,0
33213.jpg,30.49,0.71,1.33,0.91,0.05,0.48,0,0.02,13.68,2.88,48.37,0.01,0,1.07,0,0,0,0.02,0
33214.jpg,13.31,10.24,4.09,2.22,3.96,0.06,0,0.16,17.33,1.3,45.06,0.17,0,1.8,0,0,0,0.12,0.2
33215.jpg,21.3,0.7,4.7,1.3,2.1,0.45,0,0.17,11.1,4.28,50.38,0.01,0.03,3.48,0,0,0,0,0
33216.jpg,29.77,0.96,1.3,0.56,0.23,0.34,0,0,15.18,3.13,47.44,0,0.01,0.97,0,0,0,0.12,0
33217.jpg,29.28,1.07,0.72,0,0.09,0.46,0.01,0.01,17.64,3.26,46.83,0,0.03,0.54,0,0,0,0.05,0
33218.jpg,29.41,1.04,1.42,0.01,0.1,0.56,0,0.01,16.95,3.16,47.03,0,0.01,0.24,0,0,0,0.05,0
33219.jpg,29.34,1.2,1.72,0.02,0.19,0.58,0,0,12.41,2.87,51.15,0,0,0.37,0,0,0,0.02,0.11
3321.jpg,8.41,2.23,2.17,0.24,1.48,0.6,0,0.08,29.78,3.22,47.3,0.25,0.02,4.2,0,0,0,0.02,0
33220.jpg,29.64,0.03,2.53,0.01,0.26,0.26,0.01,0.19,8.5,1.21,53.15,0,0.01,3.71,0,0.22,0,0.21,0.05
33221.jpg,29.77,0.96,1.3,0.56,0.23,0.34,0,0,15.18,3.13,47.44,0,0.01,0.97,0,0,0,0.12,0
33222.jpg,17.31,0.46,15.4,1.66,0.45,0.11,0,0.03,9.61,9.6,40.93,0.05,0.01,4.11,0,0,0,0.26,0
33223.jpg,6.81,0.41,16.63,4.17,0.8,0.28,0,0,17.42,7.53,35.2,0,0,10.67,0,0,0,0.07,0
33224.jpg,8.77,0.24,17.4,0.31,1.32,0.04,0,0.01,29.78,7.08,29.47,0,0,5.31,0,0,0,0.26,0.01
33225.jpg,13.45,3.17,8.12,1.05,1.73,0.13,0,0.06,35.07,4.14,30.12,0.03,0,2.44,0,0,0,0.1,0.39
33226.jpg,13.31,10.24,4.09,2.22,3.96,0.06,0,0.16,17.33,1.3,45.06,0.17,0,1.8,0,0,0,0.12,0.2
33227.jpg,10.96,0.63,16.47,0,0.17,0.41,0.06,0,15.71,12.56,36.88,0.01,0,6.01,0,0,0,0.13,0
33228.jpg,12.59,0.12,14.54,0,0,0.02,0,0.05,22.34,6.18,35.22,0,0.01,8.83,0,0,0,0.09,0.02
33229.jpg,13.53,0.35,18.35,0.03,0.2,0.06,0,0.25,15.76,9.57,36.32,0,0,5.47,0,0,0,0.1,0
3322.jpg,18.92,0.41,6.92,0.01,0.01,0.39,0,0,15.6,6.5,48.95,0,0,2.29,0,0,0,0.01,0
33230.jpg,12.05,0.14,10.96,0,0.52,0.41,0,0.08,22.86,7.47,36.06,0.01,0,9.33,0,0,0,0.12,0
33231.jpg,9.59,0.37,15.96,0,0.75,0.17,0,0,19.04,14.16,35.06,0,0,4.65,0,0,0,0.25,0.01
33232.jpg,6.69,0.1,19.49,0,0,0.41,0,0.03,15.89,11.64,35.2,0.01,0,10.52,0,0,0,0.04,0.01
33233.jpg,7.76,0.54,18.83,0,2.34,0.03,0,0.01,14.58,6.21,35.82,0.14,0,13.74,0,0,0,0,0
33234.jpg,11.73,1.02,8.45,0.5,0.14,0.05,0.03,0.01,26.26,8.4,37.54,0.06,0,5.81,0,0,0,0.01,0
33235.jpg,10.69,0.04,12.85,0.03,0.08,0.02,0.01,0.02,24.94,9.68,37.19,0.02,0,4.1,0,0,0,0.28,0.06
33236.jpg,14.16,0.67,16.96,1.91,0.53,0.09,0,0.02,8.98,7.6,40.73,0,0,8.28,0,0,0,0.06,0.01
33237.jpg,17.31,0.46,15.4,1.66,0.45,0.11,0,0.03,9.61,9.6,40.93,0.05,0.01,4.11,0,0,0,0.26,0
33238.jpg,8.89,0.58,22.05,0.36,0.1,0.06,0,0.02,21.06,7.39,31.5,0,0,7.88,0,0,0,0.13,0
33239.jpg,4.59,0.18,13.62,0.02,1,0.35,0,0.03,33.94,9.41,32.5,0,0,4.37,0,0,0,0,0
3323.jpg,18.09,2.53,3.68,0.36,0.93,0.55,0.01,0.01,15.83,2.03,52.38,0,0,3.49,0,0,0,0.11,0
33240.jpg,7.82,0.86,19.15,0.47,2.42,0.12,0,0.06,23.63,8.52,30.98,0,0.33,3.95,0,0,0.05,1.4,0.23
33241.jpg,4.75,0.76,12.88,0.01,0.15,0.01,0,0,35.08,7.52,34.48,0,0,4.36,0,0,0,0,0
33242.jpg,9.55,0.16,14.09,0.27,0.61,0.07,0,0.02,16.51,6.94,42.27,0,0,9.41,0,0,0,0.09,0
33243.jpg,7.27,0.27,19.65,0.07,0.15,0.12,0,0,20.78,13.74,34.1,0,0,3.79,0,0,0,0.05,0
33244.jpg,5.22,0.16,8.26,0.01,0.34,0.08,0,0.01,34.02,7.7,31.93,0.05,0,12.23,0,0,0,0,0
33245.jpg,6.18,0.46,10.75,0,0.03,0.05,0,0.03,34.55,12.59,30,0,0,5.19,0,0,0,0.17,0
33246.jpg,5.71,1.39,22.52,0.59,3.44,0.3,0,0.21,13.36,13.21,33.18,0,0,6.02,0,0,0,0.06,0
33247.jpg,17.31,0.46,15.4,1.66,0.45,0.11,0,0.03,9.61,9.6,40.93,0.05,0.01,4.11,0,0,0,0.26,0
33248.jpg,10.96,0.63,16.47,0,0.17,0.41,0.06,0,15.71,12.56,36.88,0.01,0,6.01,0,0,0,0.13,0
33249.jpg,8.89,0.58,22.05,0.36,0.1,0.06,0,0.02,21.06,7.39,31.5,0,0,7.88,0,0,0,0.13,0
3324.jpg,15.85,0.54,13.8,0,1.01,0.12,0,0,25.59,2.23,34.06,0,0,6.78,0,0,0,0.02,0
33250.jpg,8.89,0.58,22.05,0.36,0.1,0.06,0,0.02,21.06,7.39,31.5,0,0,7.88,0,0,0,0.13,0
33251.jpg,10.91,0.16,21.62,0,0,0.09,0,0.02,12.42,13.37,35.6,0.02,0,5.61,0,0,0,0.17,0.02
33252.jpg,8.89,0.58,22.05,0.36,0.1,0.06,0,0.02,21.06,7.39,31.5,0,0,7.88,0,0,0,0.13,0
33253.jpg,11.48,0.93,8.15,0.14,1.32,0.3,0.02,0.02,14.4,11.34,43.7,0,0,8.05,0,0,0,0.14,0
33254.jpg,5.15,1.2,18.48,0,2.96,0.21,0,0,19.16,7.77,33.33,0,0,11.7,0,0,0,0.05,0
33255.jpg,8.89,0.58,22.05,0.36,0.1,0.06,0,0.02,21.06,7.39,31.5,0,0,7.88,0,0,0,0.13,0
33256.jpg,14.89,0.07,13.51,0,0.03,0.03,0,0,12.74,10.62,43.41,0.01,0,4.67,0,0,0,0.02,0
33257.jpg,13.81,0.13,24.23,0,0.67,0.14,0,0.18,13.81,8.39,33.56,0,0.49,3.79,0,0,0,0.79,0
33258.jpg,12.09,3.37,18.16,0.19,0.26,0.02,0,0,18.27,5.84,35.35,0,0,6.27,0,0,0,0.19,0
33259.jpg,5.95,0.08,21.39,0,0.18,0.02,0,0,12.35,9.19,36.64,0,0,14.2,0,0,0,0,0
3325.jpg,10.17,4.82,11.1,0,0.04,0.2,0.02,0,26.92,3.11,39.68,0.01,0,3.85,0,0,0,0.06,0.02
33260.jpg,10.91,0.16,21.62,0,0,0.09,0,0.02,12.42,13.37,35.6,0.02,0,5.61,0,0,0,0.17,0.02
